datetime,spotprice_EUR_per_MWh,EE_total_MWh,demand_MWh,ee_to_load_MWh,ee_to_batt_MWh,ee_export_MWh,grid_to_load_MWh,grid_to_batt_MWh,batt_discharge_MWh,SOC_MWh,charge_mode_binary
2025-05-07 09:00:00,96.43,4.1826998795241455,13.527338120146762,4.1826998795241455,0.0,0.0,9.344638240622617,0.0,0.0,0.0,0
2025-05-07 10:00:00,82.41,5.3609119624738835,13.118427332192471,5.3609119624738835,0.0,0.0,7.757515369718588,0.0,0.0,0.0,0
2025-05-07 11:00:00,73.3,7.3577391181009535,13.100680649354189,7.3577391181009535,0.0,0.0,5.742941531253235,0.0,0.0,0.0,0
2025-05-07 12:00:00,64.42999999999999,8.063603630546986,12.878762065874836,8.063603630546986,0.0,0.0,4.8151584353278505,0.0,0.0,0.0,0
2025-05-07 13:00:00,63.92,9.184289943003687,12.692677040075338,9.184289943003687,0.0,0.0,3.508387097071651,0.0,0.0,0.0,0
2025-05-07 14:00:00,68.04,13.787220124107137,12.46486179520563,12.46486179520563,1.3223583289015064,0.0,0.0,0.0,0.0,1.3223583289015064,1
2025-05-07 15:00:00,75.0,8.581444995809171,12.299471782939591,8.581444995809171,0.0,0.0,2.395668458228913,0.0,1.3223583289015064,0.0,0
2025-05-07 16:00:00,81.8,6.271314681268265,12.327367527209352,6.271314681268265,0.0,0.0,6.056052845941087,0.0,0.0,0.0,0
2025-05-07 17:00:00,95.85000000000001,11.282568876197715,12.590676137755626,11.282568876197715,0.0,0.0,1.308107261557911,0.0,0.0,0.0,0
2025-05-07 18:00:00,108.49000000000001,9.123303644309939,12.89526137803439,9.123303644309939,0.0,0.0,3.7719577337244505,0.0,0.0,0.0,0
2025-05-07 19:00:00,128.93,7.542478897302564,12.91034322351357,7.542478897302564,0.0,0.0,5.367864326211006,0.0,0.0,0.0,0
2025-05-07 20:00:00,147.15,6.223138677098212,12.526323150466647,6.223138677098212,0.0,0.0,6.303184473368435,0.0,0.0,0.0,0
2025-05-07 21:00:00,125.18,3.8152059942927705,12.294709094893536,3.8152059942927705,0.0,0.0,8.479503100600766,0.0,0.0,0.0,0
2025-05-07 22:00:00,108.49000000000001,2.9535620414205694,11.447290814698745,2.9535620414205694,0.0,0.0,8.493728773278175,0.0,0.0,0.0,0
2025-05-07 23:00:00,96.59,3.7760904162076314,10.670972663191515,3.7760904162076314,0.0,0.0,6.894882246983883,0.0,0.0,0.0,0
