name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"51.751111, 4.208611",2024-01-05T21:00:00,7.7,4.6,6.3,90.83,0.117,100,rain,0,0,18.3,18.7,321,1001.5,100,11.9,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-05T22:00:00,7.3,4.3,6.1,92.32,0.059,100,rain,0,0,22.8,17.5,333,1002.4,100,16.3,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-05T23:00:00,7.2,4.2,5.6,89.48,0,0,,0,0,18.7,16.9,327,1003.1,100,26.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T00:00:00,6.9,3.7,5.4,90.02,0,0,,0,0,23.3,17.8,343,1003.7,100,24.6,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T01:00:00,6.5,3.3,5.2,91.47,0.622,100,rain,0,0,25.8,16.9,355,1004.3,100,19.4,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T02:00:00,6.4,3.3,4.9,90.09,0,0,,0,0,16.6,15.8,6,1004.8,100,17.1,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T03:00:00,6.1,2.6,4.4,89.3,0,0,,0,0,20.1,18.6,6,1005.7,100,16.3,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T04:00:00,5.7,2.2,3.9,88.04,0,0,,0,0,21.6,18,6,1006.4,100,34.1,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T05:00:00,5.5,1.9,3.7,88,0,0,,0,0,21.7,18.6,10,1007,100,24.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T06:00:00,5.3,1.4,3.6,88.68,0,0,,0,0,22.7,20.5,14,1007.6,100,23.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T07:00:00,5.1,1.4,3.3,88.2,0.876,100,rain,0,0,21.1,18.8,15,1008.3,100,19.6,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T08:00:00,4.9,0.9,3,87.62,0,0,,0,0,23.8,20.9,18,1009.3,100,19.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T09:00:00,4.8,1.6,3.1,88.69,0.045,100,rain,0,0,26.7,14.5,11,1010.3,100,19.3,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-01-06T10:00:00,4.7,0.5,2.5,85.56,0,0,,0,0,24.9,21.9,10,1011.2,100,31.5,9,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T11:00:00,4.9,0.8,2.3,83.74,0,0,,0,0,25.5,20.6,16,1012.1,100,38.9,44,0.2,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T12:00:00,5.1,1,2,80.81,0,0,,0,0,26.4,21.5,13,1012.6,100,40,53,0.2,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T13:00:00,5,0.9,1.8,79.93,0,0,,0,0,30.6,21.9,7,1013,100,35.8,32,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T14:00:00,5,0.6,1.8,80.01,0,0,,0,0,24.9,24.2,10,1013,100,35.8,30,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T15:00:00,4.9,0.7,1.8,80.18,0,0,,0,0,25.9,22.3,12,1013.4,100,35.8,35,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T16:00:00,4.7,0.1,1.6,80.8,0,0,,0,0,28.5,24.9,16,1014.2,100,45,21,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T17:00:00,4.5,0.1,1.5,81.02,0,0,,0,0,20.8,22.4,14,1014.9,100,41.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T18:00:00,4.1,-0.1,1.4,82.61,0,0,,0,0,24.9,20.4,23,1015.4,63.3,41.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T19:00:00,3.5,-0.8,1,83.73,0,0,,0,0,25.4,19.4,21,1016,3.9,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T20:00:00,2.8,-1.4,0.5,84.78,0,0,,0,0,19.4,18.3,19,1016.3,15.5,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T21:00:00,3,-1.3,0.4,83.25,0,0,,0,0,16.8,18.8,13,1016.9,61.2,35.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T22:00:00,3.1,-1.6,0.2,80.81,0,0,,0,0,27.5,22.7,15,1017.1,96.1,35,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-06T23:00:00,2.9,-2.2,-0.3,79.6,0,0,,0,0,27.4,25.2,18,1017.3,100,41.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T00:00:00,2.8,-2.4,-0.7,77.97,0,0,,0,0,27,26,19,1017.7,100,35.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T01:00:00,2.2,-3,-1,79.52,0,0,,0,0,27.4,24.2,17,1018.2,100,35.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T02:00:00,1.9,-3.1,-0.9,81.73,0,0,,0,0,29,21.5,29,1018.6,100,18,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T03:00:00,1.4,-3.8,-1.2,82.82,0,0,,0,0,28.5,23.3,34,1019,100,30.2,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T04:00:00,1.5,-3.8,-1.2,82.18,0,0,,0,0,33.8,23.7,38,1019.4,100,31.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T05:00:00,1.3,-4.3,-1.1,83.84,0,0,,0,0,29.5,25.5,44,1020,100,18.5,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T06:00:00,1.2,-4.2,-1.2,83.81,0,0,,0,0,29.5,23.7,43,1020.5,100,21.3,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T07:00:00,1.2,-4.3,-1.1,84.66,0.031,100,"rain,snow",0,0,34.5,24,43,1021.2,100,16.5,0,0,0,,"Snow, Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T08:00:00,1.2,-4.1,-1.2,84.15,0,0,,0,0,31.4,22.3,51,1022.1,100,12.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T09:00:00,1.2,-4.1,-1.2,84,0,0,,0,0,33,22.5,42,1022.7,100,21.1,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-01-07T10:00:00,1.1,-4.5,-1.6,82,0,0,,0,0,31.9,24.7,49,1023.6,100,21.8,18,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T11:00:00,1.1,-4.7,-1.9,80.67,0,0,,0,0,38.1,26.3,53,1024.4,100,25.7,25,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T12:00:00,0.6,-5.3,-2.7,78.55,0,0,,0,0,32.5,26,56,1024.8,100,26.5,62,0.2,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T13:00:00,0.9,-4.9,-2.6,77.1,0,0,,0,0,39.1,26.8,55,1025,93.9,30,46,0.2,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T14:00:00,1.2,-4.6,-2.8,75.12,0,0,,0,0,33.6,27.2,53,1025.2,69.4,32.7,207,0.7,2,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T15:00:00,0.9,-4.9,-3.7,71.44,0,0,,0,0,34,27.2,52,1025.9,38.8,40,54,0.2,1,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T16:00:00,0.6,-5.1,-4.2,70.56,0,0,,0,0,39,25,55,1026.7,69.4,41.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T17:00:00,0.1,-5.9,-4.8,69.7,0,0,,0,0,34,26.4,56,1027.5,35,41.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T18:00:00,-0.4,-6.2,-4.6,73.33,0,0,,0,0,29,23.5,56,1028.3,3.9,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T19:00:00,-0.6,-5.9,-4.6,74.74,0,0,,0,0,31.4,19,50,1029.1,3.9,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T20:00:00,-0.7,-6.2,-4.4,76.2,0,0,,0,0,27,20,48,1029.7,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T21:00:00,-0.8,-6.5,-4.1,78.69,0,0,,0,0,29,21.7,51,1030.2,0,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T22:00:00,-0.9,-6.6,-4.3,77.84,0,0,,0,0,29,21.8,45,1030.4,0,34,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-07T23:00:00,-0.9,-6.3,-4.3,78.14,0,0,,0,0,25.5,19.3,47,1030.5,0,41.1,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T00:00:00,-1,-6.6,-3.9,80.55,0,0,,0,0,29.1,20.4,43,1030.9,55,31.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T01:00:00,-1.1,-7.5,-4,80.36,0,0,,0,0,40.3,26.4,47,1030.9,78.3,35.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T02:00:00,-1.6,-8,-4.7,79.41,0,0,,0,0,43.8,24.7,58,1030.9,92.2,35.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T03:00:00,-1.4,-8,-5.5,74.01,0,0,,0,0,40.7,26.7,64,1031.2,100,35.2,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T04:00:00,-1.8,-8.3,-6.4,70.58,0,0,,0,0,40.3,26,57,1031.4,38.8,41.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T05:00:00,-2,-8.4,-6.5,71.4,0,0,,0,0,34.1,24.7,56,1031.7,35,41.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T06:00:00,-2.6,-8.5,-6.4,74.81,0,0,,0,0,29.5,20.3,58,1031.8,18.3,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T07:00:00,-2.4,-8.2,-6,75.86,0,0,,0,0,37.2,19.9,51,1031.7,100,35.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T08:00:00,-1.6,-7.8,-5.2,76.73,0,0,,0,0,30.5,23.6,48,1031.6,100,30.7,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T09:00:00,-1.4,-7.4,-5,76.6,0,0,,0,0,35.4,22.4,47,1031.7,100,38.6,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-01-08T10:00:00,-0.7,-6.8,-5.1,72.14,0,0,,0,0,38.6,24.9,51,1032.1,100,28.4,33,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T11:00:00,-0.6,-7.2,-5.5,69.23,0,0,,0,0,39.6,29.6,56,1032.6,100,31.9,67,0.2,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T12:00:00,-0.6,-7.3,-5.5,69.65,0,0,,0,0,39.1,30.5,55,1032.3,100,21.6,156,0.6,2,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T13:00:00,-0.7,-7.6,-5.6,69.15,0,0,,0,0,46.8,32.9,57,1032,100,40,320,1.2,3,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T14:00:00,-0.3,-7.1,-5.8,66.73,0,0,,0,0,42.3,32.2,61,1031.5,96.1,41.9,65,0.2,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T15:00:00,-0.1,-6.7,-6,64.49,0,0,,0,0,40.3,31.5,60,1031.1,87.8,38.9,65,0.2,1,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T16:00:00,-0.5,-7.2,-6.8,62.47,0,0,,0,0,43.3,31.6,61,1031.1,38.8,41.9,26,0.1,0,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T17:00:00,-0.8,-7.6,-8.1,57.85,0,0,,0,0,44.3,31.1,65,1031.4,100,41.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T18:00:00,-1.1,-8.1,-8.2,58.44,0,0,,0,0,45.4,31.4,66,1032,38.8,45,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T19:00:00,-1.5,-8.7,-8.1,61.17,0,0,,0,0,44.8,31.8,67,1032.5,38.8,41.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T20:00:00,-1.7,-9,-8,62.45,0,0,,0,0,42.3,32.3,72,1032.7,19.4,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T21:00:00,-2,-9,-7.8,64.36,0,0,,0,0,40.9,29.3,73,1032.8,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T22:00:00,-2.2,-9.1,-7.9,64.85,0,0,,0,0,42.1,28.4,73,1032.9,0,31.5,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-08T23:00:00,-2.5,-9.4,-8.2,64.83,0,0,,0,0,37.2,27.5,71,1033,0,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T00:00:00,-2.7,-9.7,-8,66.9,0,0,,0,0,35.8,28.2,68,1033.2,0,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T01:00:00,-2.9,-10,-7.9,68.32,0,0,,0,0,42.3,27.5,68,1033.4,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T02:00:00,-3.2,-10.3,-8.3,68.06,0,0,,0,0,37.8,27.1,72,1033.2,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T03:00:00,-3.4,-10.7,-8.3,68.84,0,0,,0,0,37.8,28.2,76,1033.2,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T04:00:00,-3.7,-10.9,-8.5,69.33,0,0,,0,0,40.1,26.9,75,1032.9,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T05:00:00,-3.9,-11.3,-8.5,70.47,0,0,,0,0,38.3,28.2,74,1032.7,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T06:00:00,-4.1,-11.4,-8.5,71.1,0,0,,0,0,36.7,26.8,76,1032.7,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T07:00:00,-4.3,-11.5,-8.6,71.73,0,0,,0,0,37.3,25.7,75,1032.7,0,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T08:00:00,-4.6,-11.7,-8.8,72.17,0,0,,0,0,33.6,24.6,73,1033,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T09:00:00,-4.7,-11.3,-8.9,72.42,0,0,,0,0,33.3,21.2,64,1033.3,0,42.4,7,0,0,,Clear,clear-day,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-01-09T10:00:00,-4,-11.3,-9.3,66.66,0,0,,0,0,39.1,26.9,70,1033.8,0,41.9,30,0.1,0,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T11:00:00,-3.1,-10.3,-9.6,61.07,0,0,,0,0,37.7,27.9,74,1033.8,0,33.9,172,0.6,2,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T12:00:00,-2.1,-8.7,-9.9,55.04,0,0,,0,0,36.7,26.4,70,1033.4,0,36.9,197,0.7,2,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T13:00:00,-1,-7.4,-10.2,49.63,0,0,,0,0,39.3,26.8,64,1032.8,0,33.9,216,0.8,2,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T14:00:00,-0.3,-6.4,-10.4,46.27,0,0,,0,0,36.2,26.4,61,1032.2,0,38.9,232,0.8,2,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T15:00:00,-0.1,-6.4,-10.8,44.29,0,0,,0,0,37.2,28.2,60,1031.7,0,33.9,91,0.3,1,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T16:00:00,-0.3,-6.8,-11,44.38,0,0,,0,0,39.5,29.4,58,1031.5,0,38.9,40,0.1,0,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T17:00:00,-1.1,-8,-10.8,47.92,0,0,,0,0,40.8,31.1,57,1031.5,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T18:00:00,-1.5,-8.3,-10.8,49.22,0,0,,0,0,37.2,29.3,58,1031.6,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T19:00:00,-1.8,-8.7,-10.5,51.57,0,0,,0,0,42.7,29,60,1031.7,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T20:00:00,-2.2,-8.9,-10.4,53.16,0,0,,0,0,35.7,27.1,64,1031.8,0,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T21:00:00,-2.6,-8.7,-10.6,54.19,0,0,,0,0,33.1,21.6,71,1031.7,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T22:00:00,-2.7,-9.3,-11,52.96,0,0,,0,0,35.5,24.7,75,1031.7,0,45,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-09T23:00:00,-3.1,-9.6,-11.1,54.18,0,0,,0,0,30.2,23.2,75,1031.7,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T00:00:00,-3.3,-9.8,-10.7,56.47,0,0,,0,0,29.1,22.4,69,1031.7,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T01:00:00,-3.8,-10.5,-10.1,61.5,0,0,,0,0,32.1,22.8,69,1031.4,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T02:00:00,-4,-10.3,-9.6,64.76,0,0,,0,0,25.9,20.7,65,1031,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T03:00:00,-4.1,-10.3,-9.7,65.13,0,0,,0,0,24,19.6,62,1030.8,0,38.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T04:00:00,-4.4,-10.4,-9.4,67.81,0,0,,0,0,25.1,18.3,64,1030.5,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T05:00:00,-4.7,-11.1,-9.2,71.1,0,0,,0,0,22.5,19.3,62,1030.2,0,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T06:00:00,-4.7,-10.9,-9.3,70.06,0,0,,0,0,22.9,18.9,60,1029.9,0,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T07:00:00,-4.8,-10.9,-9.3,70.49,0,0,,0,0,26.5,18.1,58,1029.8,0,41.9,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T08:00:00,-5.1,-11.1,-9.3,72.09,0,0,,0,0,21.8,17.5,61,1029.9,0,35.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T09:00:00,-5.3,-11,-9,75.08,0,0,,0,0,20.4,15.2,52,1029.6,0,37.1,7,0,0,,Clear,clear-day,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2024-01-10T10:00:00,-3.9,-10.4,-9.3,66.52,0,0,,0,0,24.9,21,64,1029.8,0,27.2,32,0.1,0,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T11:00:00,-2.8,-8.9,-9.6,59.21,0,0,,0,0,28.5,21,70,1030,0,35,171,0.6,2,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T12:00:00,-1.7,-7.2,-10.5,51.12,0,0,,0,0,25.8,18.6,83,1029.8,40,29.4,192,0.7,2,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T13:00:00,-0.9,-6.2,-10.1,49.6,0,0,,0,0,28.5,19.1,69,1029.4,35,35,202,0.7,2,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T14:00:00,-0.1,-5.4,-10,47.3,0,0,,0,0,24.2,20.3,67,1029.1,11.7,31.9,190,0.7,2,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T15:00:00,0.2,-4.9,-9.6,47.7,0,0,,0,0,27.4,19.9,65,1028.9,15.5,35,84,0.3,1,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T16:00:00,-0.2,-5.5,-9.2,51.01,0,0,,0,0,27.9,19.9,63,1028.9,15.5,36.9,33,0.1,0,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T17:00:00,-1,-6.2,-8.6,56.32,0,0,,0,0,21.9,17.8,64,1029.3,31.1,43.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2024-01-10T18:00:00,-2,-7.1,-8.5,61.15,0,0,,0,0,18.9,16.1,71,1029.7,38.8,36.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
